season,year,week,weekly_rate,year_week,region_network,American Indian/Alaska Native,Asian/Pacific Islander,Black,Hispanic/Latino,White,0-4 yr,12-17 yr,18-29 yr,18-49 yr,30-39 yr,40-49 yr,5-11  yr,5-17 yr,50-64 yr,65+ yr,65-74 yr,75-84 yr,85+,< 18,>= 18,Female,Male
2013-14,2014,3,3.7,201403,CaliforniaEIP,0,0.2,0.4,0.2,0.3,1.3,0.1,0.2,0.2,0.2,0.3,0,0,0.5,0.5,0.5,0.3,1.1,0.4,0.3,0.3,0.3
2013-14,2014,4,2.9,201404,CaliforniaEIP,0,0.2,0.4,0.2,0.3,1.1,0,0.2,0.2,0.1,0.3,0,0,0.4,0.4,0.4,0.2,1,0.3,0.3,0.3,0.3
2013-14,2014,5,2.1,201405,CaliforniaEIP,0,0,0.4,0,0.5,0.4,0,0.6,0.4,0.2,0.5,0,0,0.7,0.7,0.6,0,2.9,0.1,0.5,0.4,0.5
2013-14,2014,6,1.7,201406,CaliforniaEIP,0,0,0.3,0.9,0.4,4.2,0,0,0,0,0,0,0,0.4,0.3,0,0.9,0,1.1,0.1,0.2,0.5
2013-14,2014,7,0.5,201407,CaliforniaEIP,0,0,0.4,0,0.1,0.5,0,0.2,0.2,0.3,0,0,0,0.2,0,0,0,0,0.1,0.1,0.1,0.1
2013-14,2014,8,0.4,201408,CaliforniaEIP,0,0,0,0,0.4,0,0,0.5,0.2,0,0,0,0,0,0.7,1.2,0,0,0,0.2,0.2,0.2
2013-14,2014,9,0.3,201409,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,2014,10,0.2,201410,CaliforniaEIP,0,0,0,0,0.1,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0.1,0,0.2
2013-14,2014,11,0.1,201411,CaliforniaEIP,0,0.4,0.6,0.4,0.4,0.5,0,0.5,0.3,0.4,0,0.4,0.2,0.5,1,1,0.8,1.7,0.3,0.5,0.4,0.5
2013-14,2014,12,0.2,201412,CaliforniaEIP,0,0,0,0.4,0.5,3.4,0,0,0.1,0,0.3,0,0,0.2,0.8,0,1.3,3.2,1,0.2,0.4,0.4
2013-14,2014,13,0.1,201413,CaliforniaEIP,0,0,0,0,0.3,0,0,0,0.3,0,0.8,0,0,0.6,0,0,0,0,0,0.3,0.2,0.2
2013-14,2014,14,0.1,201414,CaliforniaEIP,0,0.2,0.4,0.3,0.2,1,0,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.3,0.2,0.4,0.6,0.3,0.2,0.3,0.2
2013-14,2014,15,0,201415,CaliforniaEIP,0,0.2,0.4,0.3,0.2,1,0,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.3,0.2,0.4,0.5,0.3,0.2,0.3,0.2
2013-14,2014,16,0.1,201416,CaliforniaEIP,0,0,0.4,0.2,0.4,1.1,0,0.3,0.3,0.2,0.4,0,0,0.8,0,0,0,0,0.3,0.4,0.5,0.2
2013-14,2014,17,0.2,201417,CaliforniaEIP,0,0,0.5,0,0.1,1.2,0,0,0,0,0,0.4,0.2,0.2,0.3,0.6,0,0,0.5,0.1,0.2,0.2
2014-15,2014,40,0,201440,CaliforniaEIP,0,0,0.4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1
2014-15,2014,41,0,201441,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,42,0.1,201442,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,43,0.1,201443,CaliforniaEIP,0,0,0,1.5,0.1,0,0,0,0,0,0,0,0,0.4,0.6,0,1.9,0,0,0.2,0.3,0
2014-15,2014,44,0,201444,CaliforniaEIP,0,0.1,0,0.3,0.2,0.5,0,0,0.1,0.2,0,0,0,0.3,0.7,1,0,1.7,0.1,0.2,0.2,0.2
2014-15,2014,45,0.1,201445,CaliforniaEIP,0,1,0.7,0.4,0.4,3.4,0,0,0.3,0.5,0.3,0.4,0.2,0,0.8,1.5,0,0,1.2,0.3,0.4,0.6
2014-15,2014,46,0.1,201446,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,47,0.1,201447,CaliforniaEIP,0,0.2,0.4,0.2,0.2,0.6,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.5,0.6,0.1,0.8,0.2,0.2,0.2,0.3
2014-15,2014,48,0.1,201448,CaliforniaEIP,0,0.2,0.4,0.1,0.2,0.6,0,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.4,0.5,0.1,0.7,0.2,0.2,0.2,0.2
2014-15,2014,49,0.2,201449,CaliforniaEIP,0,0,0.4,0.2,0.4,0,0.3,0.6,0.5,0.5,0.4,0,0.1,0.3,0.3,0.6,0,0,0.1,0.4,0.3,0.4
2014-15,2014,50,0.3,201450,CaliforniaEIP,0,0,0.3,0,0.1,0,0,0,0.1,0,0.2,0,0,0.2,0.3,0,0,2.1,0,0.1,0.1,0.1
2014-15,2014,51,0.4,201451,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1
2014-15,2014,52,0.8,201452,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,53,1.9,201453,CaliforniaEIP,0,0,0,0,0.3,0,0,0,0.2,0.8,0,0,0,0,1.3,2.7,0,0,0,0.4,0.4,0.2
2014-15,2015,1,5.1,201501,CaliforniaEIP,0,3.5,0.8,0,0.1,0,0,0.5,0.2,0,0,0,0,0,1.2,0,1.9,3.9,0,0.3,0.3,0.2
2014-15,2015,2,5.7,201502,CaliforniaEIP,0,0.2,0.9,0,0.1,1,0,0,0.1,0.2,0.2,0.4,0.2,0,0.2,0,0,1.7,0.4,0.1,0.1,0.3
2014-15,2015,3,5.5,201503,CaliforniaEIP,0,1,0.7,0.9,0.3,6.3,0,0.5,0.3,0,0.3,0.4,0.2,0,0,0,0,0,2,0.2,0.7,0.6
2014-15,2015,4,6.3,201504,CaliforniaEIP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.8,0,2.4,0,0,0.2,0,0.2
2014-15,2015,5,5.7,201505,CaliforniaEIP,0,0.2,0.4,0.3,0.2,1.5,0,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.1,0.5,0.8,0.5,0.2,0.2,0.3
2014-15,2015,6,3.9,201506,CaliforniaEIP,0,0.2,0.3,0.3,0.2,1.3,0,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.4,0.7,0.4,0.2,0.2,0.3
2014-15,2015,7,2.1,201507,CaliforniaEIP,0,0.4,0.2,0.5,0.6,1.1,0,0.5,0.6,0.7,0.5,0,0,0.3,0,0,0,0,0.3,0.4,0.4,0.5
2014-15,2015,8,1.4,201508,CaliforniaEIP,0,0,0.5,0.9,0.4,3,0,0.2,0.1,0,0,0,0,0.2,1.5,0,2.8,4.3,0.8,0.3,0.2,0.7
2014-15,2015,9,1,201509,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,10,0.9,201510,CaliforniaEIP,0,0,0,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0
2014-15,2015,11,0.4,201511,CaliforniaEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0.2
2014-15,2015,12,0.5,201512,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,13,0.4,201513,CaliforniaEIP,0,0.1,0.3,0.6,0,2.5,0,0,0,0,0,0,0,0,0.2,0,0.8,0,0.7,0,0.1,0.3
2014-15,2015,14,0.3,201514,CaliforniaEIP,0,0,0,0.2,0.3,2.3,0,0,0.1,0.3,0,0,0,0.2,0.8,0.8,1.3,0,0.7,0.2,0.2,0.4
2014-15,2015,15,0.2,201515,CaliforniaEIP,0,0,0,0.8,0,0,1.4,0,0,0,0,0,0.7,0,0,0,0,0,0.5,0,0,0.2
2014-15,2015,16,0.2,201516,CaliforniaEIP,0,0.1,0.2,0.4,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0,0,0.2,0.2,0.1,0.4,0,0.3,0.1,0.1,0.2
2014-15,2015,17,0.2,201517,CaliforniaEIP,0,0.1,0.2,0.4,0.1,1,0,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.3,0,0.3,0.1,0.1,0.2
2015-16,2015,40,0.1,201540,CaliforniaEIP,0,0,0.3,0.5,0.1,0,0,0.2,0.2,0.2,0.2,0,0,0.8,0,0,0,0,0,0.3,0.1,0.3
2015-16,2015,41,0.1,201541,CaliforniaEIP,0,0,0.4,0.9,0.4,3.6,0,0.2,0.2,0,0.2,0,0,0.2,0.3,0,0.9,0,1,0.2,0.4,0.3
2015-16,2015,42,0.1,201542,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2015,43,0,201543,CaliforniaEIP,0,0,0,0.3,0,1.3,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.2
2015-16,2015,44,0.1,201544,CaliforniaEIP,0,0,1.3,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0.1,0,0.2
2015-16,2015,45,0.1,201545,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2015,46,0.1,201546,CaliforniaEIP,7.9,0.1,0.6,0.1,0.1,1,0,0,0,0,0,0.4,0.2,0.3,0.5,1,0,0,0.4,0.2,0.2,0.2
2015-16,2015,47,0.1,201547,CaliforniaEIP,6.8,0,0.7,0.7,0.3,4,0,0,0.1,0,0.3,0,0,0.5,1.3,0.8,2.7,0,1.2,0.3,0.7,0.4
2015-16,2015,48,0.2,201548,CaliforniaEIP,0,3.2,0,0.8,0.5,2,0,0.7,0.8,1.9,0,1.3,0.7,0,0,0,0,0,1,0.5,0.2,1
2015-16,2015,49,0.2,201549,CaliforniaEIP,1.6,0.2,0.3,0.3,0.1,0.9,0,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.3,0.3,0.5,0,0.3,0.2,0.2,0.2
2015-16,2015,50,0.1,201550,CaliforniaEIP,0.9,0.2,0.3,0.2,0.1,1.1,0,0.2,0.1,0.2,0.1,0.1,0,0.2,0.3,0.3,0.4,0,0.3,0.2,0.2,0.2
2015-16,2015,51,0.4,201551,CaliforniaEIP,0,0.4,0.4,0,0.4,0,0,0.6,0.4,0.5,0,0,0,0.8,0.7,0.6,1.1,0,0,0.5,0.6,0.1
2015-16,2015,52,0.3,201552,CaliforniaEIP,0,0,0.1,0.9,0.1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2
2015-16,2016,1,1,201601,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2016,2,0.8,201602,CaliforniaEIP,0,0,0,0.2,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2
2015-16,2016,3,0.5,201603,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2016,4,1,201604,CaliforniaEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.6,0,1.9,0,0,0.1,0,0.2
2015-16,2016,5,1.2,201605,CaliforniaEIP,0,0,0.3,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2
2015-16,2016,6,1.9,201606,CaliforniaEIP,0,1,0.7,0.4,0.1,1.1,0,0.5,0.2,0,0,0,0,0.2,0.8,0.8,1.3,0,0.3,0.3,0.2,0.3
2015-16,2016,7,2,201607,CaliforniaEIP,0,0,0,1.6,0.7,0,0,0.7,0.8,0.9,0.8,1.3,0.7,0.6,0.8,1.7,0,0,0.5,0.8,1.1,0.2
2015-16,2016,8,2.1,201608,CaliforniaEIP,0,0.1,0.3,0.2,0.1,0.6,0.1,0.2,0.1,0,0.2,0,0.1,0.1,0.3,0.3,0.4,0,0.2,0.2,0.2,0.2
2015-16,2016,9,2.4,201609,CaliforniaEIP,0,0.1,0.3,0.2,0.1,0.6,0,0.2,0.1,0,0.2,0,0,0.1,0.2,0.3,0.3,0,0.2,0.1,0.1,0.2
2015-16,2016,10,2.3,201610,CaliforniaEIP,0,0,0.5,0.2,0.2,0,0.3,0.3,0.3,0,0.7,0,0.1,0.5,0.3,0.6,0,0,0.1,0.4,0.2,0.4
2015-16,2016,11,2,201611,CaliforniaEIP,0,0,0.3,0,0.2,1.8,0,0.2,0.1,0,0,0,0,0,0.3,0.6,0,0,0.5,0.1,0.1,0.3
2015-16,2016,12,1.6,201612,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2016,13,1.3,201613,CaliforniaEIP,0,0,0,0.2,0.2,1.3,0,0,0,0,0,0,0,0.5,0,0,0,0,0.4,0.1,0.2,0.2
2015-16,2016,14,1.2,201614,CaliforniaEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.7,0,2,0,0,0.1,0.2,0
2015-16,2016,15,0.7,201615,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2016,16,0.4,201616,CaliforniaEIP,0,0,0.3,0,0.1,0,0,0,0.1,0,0.2,0,0,0.2,0,0,0,0,0,0.1,0.1,0
2015-16,2016,17,0.6,201617,CaliforniaEIP,0,0,0.7,0.5,0.3,2.9,0,0,0.1,0.3,0,0,0,0.7,0.4,0,0,3.2,0.8,0.3,0.7,0.1
2016-17,2016,40,0.1,201640,CaliforniaEIP,0,0,1.9,0,0.2,2,0,0,0.3,0,0.8,0,0,0.6,0,0,0,0,0.5,0.3,0.4,0.2
2016-17,2016,41,0.3,201641,CaliforniaEIP,0,0.1,0.5,0.2,0.1,0.8,0.1,0.2,0.2,0.1,0.2,0,0,0.4,0.2,0.2,0.1,0.3,0.2,0.2,0.2,0.2
2016-17,2016,42,0.4,201642,CaliforniaEIP,0,0.1,0.5,0.2,0.1,0.6,0,0.1,0.1,0.1,0.2,0,0,0.4,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2
2016-17,2016,43,0.4,201643,CaliforniaEIP,0,0.4,0.9,0.2,0.8,0.7,0.3,0.9,0.7,0.3,0.7,0,0.1,2,0.7,1.1,0,0,0.3,1,0.6,1
2016-17,2016,44,0.4,201644,CaliforniaEIP,0,0,0.1,0,0.1,0.6,0,0,0.1,0,0.2,0,0,0,0.3,0,0.9,0,0.2,0.1,0.1,0.2
2016-17,2016,45,0.5,201645,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2016,46,0.4,201646,CaliforniaEIP,0,0,0,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0
2016-17,2016,47,0.5,201647,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2016,48,0.6,201648,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2016,49,1.6,201649,CaliforniaEIP,0,0.1,0,0.1,0.1,0.5,0,0.2,0.1,0,0.2,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1
2016-17,2016,50,1.8,201650,CaliforniaEIP,0,0,0,0,0.3,1.1,0,0.2,0.2,0.3,0,0.4,0.2,0,0.8,0.8,1.3,0,0.5,0.2,0.4,0.2
2016-17,2016,51,3.4,201651,CaliforniaEIP,0,0,0.9,0.8,0,0,0,0,0,0,0,0,0,0.6,0.8,1.7,0,0,0,0.3,0.4,0
2016-17,2016,52,7.7,201652,CaliforniaEIP,0,0.1,0.3,0.1,0.1,0.4,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.1
2016-17,2017,1,12,201701,CaliforniaEIP,0,0.1,0.3,0.1,0.1,0.5,0,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1
2016-17,2017,2,10.6,201702,CaliforniaEIP,0,0,0.6,0,0.4,0,0.3,0.8,0.7,0.7,0.5,0,0.1,0.3,0.3,0.6,0,0,0.1,0.6,0.5,0.3
2016-17,2017,3,7.3,201703,CaliforniaEIP,0,0,0.1,0,0.1,1.2,0,0,0.1,0.3,0,0,0,0,0.3,0,0,2.1,0.3,0.1,0.1,0.2
2016-17,2017,4,4.8,201704,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1,0,0,0,0,0.1
2016-17,2017,5,4.7,201705,CaliforniaEIP,0,0,0,0.3,0,1.3,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0
2016-17,2017,6,3.1,201706,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2017,7,1.9,201707,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2017,8,1.5,201708,CaliforniaEIP,0,0.1,0,0.1,0,0.5,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1
2016-17,2017,9,1.3,201709,CaliforniaEIP,0,0,0,0.5,0.2,1.1,0,0,0.3,0.3,0.6,0.4,0.2,0,0.8,0.8,1.3,0,0.5,0.3,0.4,0.3
2016-17,2017,10,1.2,201710,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2017,11,0.6,201711,CaliforniaEIP,0,0.1,0.3,0.3,0.1,0.4,0,0.1,0.2,0.3,0.2,0,0,0.2,0.1,0.1,0.1,0,0.1,0.2,0.2,0.1
2016-17,2017,12,0.7,201712,CaliforniaEIP,0,0.1,0.3,0.3,0.1,0.5,0,0.1,0.2,0.2,0.2,0,0,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2
2016-17,2017,13,0.7,201713,CaliforniaEIP,0,0,0.8,0.9,0.4,0.4,0,0.6,0.7,1,0.5,0,0,1.1,0,0,0,0,0.1,0.7,0.6,0.6
2016-17,2017,14,0.8,201714,CaliforniaEIP,0,0,0.1,0.9,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.1
2016-17,2017,15,0.5,201715,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2017,16,0.5,201716,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,2017,17,0.5,201717,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2017,40,0.2,201740,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2017,41,0.1,201741,CaliforniaEIP,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0.1,0.1
2017-18,2017,42,0.5,201742,CaliforniaEIP,0,0,0,0.4,0.2,2.3,0,0,0,0,0,0.4,0.2,0.2,0,0,0,0,0.8,0.1,0.1,0.4
2017-18,2017,43,0.5,201743,CaliforniaEIP,0,0,0,0.8,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0
2017-18,2017,44,0.4,201744,CaliforniaEIP,0,0.1,0.3,0.3,0.1,0.4,0,0.4,0.3,0.1,0.2,0,0,0.2,0,0,0,0,0.1,0.2,0.2,0.2
2017-18,2017,45,0.6,201745,CaliforniaEIP,0,0.1,0.3,0.3,0.1,0.4,0,0.4,0.2,0.1,0.2,0.1,0,0.1,0,0,0,0,0.1,0.2,0.2,0.1
2017-18,2017,46,0.5,201746,CaliforniaEIP,0,0.4,0.7,0.9,0.6,0,0,2,1.2,0.3,1.1,0,0,0.5,0,0,0,0,0,0.9,0.7,0.6
2017-18,2017,47,0.9,201747,CaliforniaEIP,0,0,0.3,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0
2017-18,2017,48,0.7,201748,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2017,49,1,201749,CaliforniaEIP,0,0,0,0.2,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0
2017-18,2017,50,2.1,201750,CaliforniaEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0.2
2017-18,2017,51,5.7,201751,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2017,52,15,201752,CaliforniaEIP,0,0,0.3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1
2017-18,2018,1,19.8,201801,CaliforniaEIP,0,1,0.7,0.2,0.1,1.1,0,0,0,0,0,0.4,0.2,0,1.3,1.5,1.3,0,0.5,0.2,0.1,0.4
2017-18,2018,2,12,201802,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2018,3,9,201803,CaliforniaEIP,0,0.1,0.4,0.1,0.1,0.3,0.1,0.2,0.1,0.1,0.1,0,0.1,0.3,0.2,0.2,0.3,0,0.1,0.2,0.1,0.2
2017-18,2018,4,6.1,201804,CaliforniaEIP,0,0.1,0.5,0.1,0.1,0.4,0,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.2,0,0.2,0.1,0.1,0.2
2017-18,2018,5,4.8,201805,CaliforniaEIP,0,0.4,0.8,0.2,0.3,0,0,0.5,0.4,0.3,0.5,0,0,1.5,0.3,0,1.1,0,0,0.7,0.4,0.6
2017-18,2018,6,3.4,201806,CaliforniaEIP,0,0,0.3,0,0.1,0,0,0.2,0.1,0,0,0,0,0.4,0,0,0,0,0,0.1,0.1,0.2
2017-18,2018,7,3.1,201807,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2018,8,3.4,201808,CaliforniaEIP,0,0,0,0.2,0,0,1.1,0,0,0,0,0,0.5,0,0,0,0,0,0.4,0,0.2,0
2017-18,2018,9,4.8,201809,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2018,10,5.1,201810,CaliforniaEIP,0,0,0,1.5,0.1,0,0,0.5,0.2,0,0,0,0,0.4,0,0,0,0,0,0.2,0.3,0
2017-18,2018,11,4.4,201811,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2018,12,2.4,201812,CaliforniaEIP,0,0,0,0.4,0.2,2.3,0,0.2,0.1,0,0,0.4,0.2,0.2,0,0,0,0,0.8,0.1,0.4,0.2
2017-18,2018,13,2,201813,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,2018,14,1.3,201814,CaliforniaEIP,0,0,0.2,0.1,0.1,0.3,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.4,0,0.1,0.1,0.2,0.1
2017-18,2018,15,1,201815,CaliforniaEIP,0,0,0.2,0.1,0.1,0.3,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0,0.1,0.1,0.1,0.1
2017-18,2018,16,0.6,201816,CaliforniaEIP,0,0,0.4,0.2,0.1,0,0,0.5,0.4,0.3,0.5,0,0,0.3,0,0,0,0,0,0.4,0.4,0.2
2017-18,2018,17,0.8,201817,CaliforniaEIP,0,0,0.3,0,0.1,0,0,0.2,0.1,0,0,0.4,0.2,0,0.6,0.6,0.9,0,0.2,0.1,0.1,0.2
2018-19,2018,40,0.2,201840,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2018,41,0.2,201841,CaliforniaEIP,0,0,0,0.2,0.2,1.3,0,0,0,0,0,0,0,0,0.7,1.2,0,0,0.4,0.1,0.3,0
2018-19,2018,42,0.2,201842,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2018,43,0.2,201843,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2018,44,0.1,201844,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2018,45,0.2,201845,CaliforniaEIP,0,0,0.7,0,0.1,0,0,0.2,0.2,0,0.3,0,0,0.2,0,0,0,0,0,0.2,0.1,0.2
2018-19,2018,46,0.2,201846,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2018,47,0.4,201847,CaliforniaEIP,0,0.1,0.2,0,0,0.1,0,0.1,0.1,0.1,0,0,0,0.1,0.2,0.1,0.4,0.3,0,0.1,0.1,0
2018-19,2018,48,0.7,201848,CaliforniaEIP,0,0.1,0.3,0,0,0.3,0,0.1,0.1,0.1,0,0,0,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1
2018-19,2018,49,0.4,201849,CaliforniaEIP,0,0.4,0.2,0,0.3,0,0,0.3,0.2,0.3,0,0,0,0.3,0.7,0,1.1,2.9,0,0.3,0.3,0.2
2018-19,2018,50,0.7,201850,CaliforniaEIP,0,0,0.3,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0
2018-19,2018,51,1.3,201851,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2018,52,1.7,201852,CaliforniaEIP,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,1.4,0,4.2,0,0,0.2,0.3,0
2018-19,2019,1,3.6,201901,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2019,2,3.6,201902,CaliforniaEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2019,3,2.6,201903,CaliforniaEIP,0,0,0.3,0.1,0,0.5,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0.1
2018-19,2019,4,2.2,201904,CaliforniaEIP,0,0,0.7,0,0.3,1.1,0,0,0.2,0,0.6,0,0,0.2,0.8,0,2.7,0,0.3,0.3,0.2,0.3
2018-19,2019,5,2.5,201905,CaliforniaEIP,0,0,0.9,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2
2018-19,2019,6,2.2,201906,CaliforniaEIP,0,0.1,0.1,0,0.1,0.3,0,0,0.1,0.1,0.1,0,0,0,0.1,0,0.4,0,0.1,0.1,0,0.1
2018-19,2019,7,3.1,201907,CaliforniaEIP,0,0.1,0.1,0,0,0.4,0,0,0.1,0.1,0.1,0,0,0,0.1,0,0.3,0,0.1,0.1,0,0.1
